159
# x y z
0	0	0
30	0	0
10	0	0
20	0	0
40	0	0
50	0	0
60	0	0
70	0	0
80	0	0
90	0	0
100	0	0
110	0	0
120	0	0
130	0	0
140	0	0
150	0	0
160	0	0
170	0	0
180	0	0
190	0	0
200	0	0
210	0	0
220	0	0
230	0	0
240	0	0
250	0	0
260	0	0
270	0	0
280	0	0
290	0	0
300	0	0
310	0	0
320	0	0
330	0	0
340	0	0
350	0	0
360	0	0
370	0	0
380	0	0
390	0	0
400	0	0
410	0	0
420	0	0
430	0	0
440	0	0
450	0	0
460	0	0
470	0	0
480	0	0
490	0	0
500	0	0
510	0	0
520	0	0
530	0	0
540	0	0
550	0	0
560	0	0
570	0	0
580	0	0
590	0	0
600	0	0
610	0	0
620	0	0
630	0	0
640	0	0
650	0	0
660	0	0
670	0	0
680	0	0
690	0	0
700	0	0
710	0	0
720	0	0
730	0	0
740	0	0
750	0	0
760	0	0
770	0	0
780	0	0
790	0	0
800	0	0
810	0	0
820	0	0
830	0	0
840	0	0
850	0	0
860	0	0
870	0	0
880	0	0
890	0	0
900	0	0
910	0	0
920	0	0
930	0	0
940	0	0
950	0	0
960	0	0
970	0	0
980	0	0
990	0	0
1000	0	0
1010	0	0
1020	0	0
1030	0	0
1040	0	0
1050	0	0
1060	0	0
1070	0	0
1080	0	0
1090	0	0
1100	0	0
1110	0	0
1120	0	0
1130	0	0
1140	0	0
1150	0	0
1160	0	0
1170	0	0
1180	0	0
1190	0	0
1200	0	0
1210	0	0
1220	0	0
1230	0	0
1240	0	0
1250	0	0
1260	0	0
1270	0	0
1280	0	0
1290	0	0
1300	0	0
1310	0	0
1320	0	0
1330	0	0
1340	0	0
1350	0	0
1360	0	0
1370	0	0
1380	0	0
1400	0	0
1430	0	0
1410	0	0
1420	0	0
1440	0	0
1450	0	0
1460	0	0
1470	0	0
1480	0	0
1490	0	0
1500	0	0
1510	0	0
1520	0	0
1530	0	0
1540	0	0
1550	0	0
1560	0	0
1570	0	0
1580	0	0
1590	0	0
4093
# a b m n rhoa k err ip iperr response residual
1	2	3	4	2.86130000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	2.88372515845475e+02	-2.60228304564188e-01
3	5	4	2	3.29540000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	3.17979785783661e+02	1.19033095292022e+00
4	6	2	5	3.56650000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	3.40806957862117e+02	1.51462325717387e+00
2	7	5	6	2.90180000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	2.93815917270996e+02	-4.15067313916732e-01
5	8	6	7	3.50570000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	3.73464213723001e+02	-2.10872618098558e+00
6	9	7	8	3.00330000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	3.05257523832700e+02	-5.42463022937500e-01
7	10	8	9	3.51460000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	3.49132245250246e+02	2.21504337340406e-01
8	11	9	10	3.55060000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	3.37275691639359e+02	1.71287057623190e+00
9	12	10	11	2.78820000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	2.74842680663527e+02	4.78918288915775e-01
10	13	11	12	2.42390000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	2.36554390140161e+02	8.12327942566900e-01
11	14	12	13	2.48800000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	2.70839437642317e+02	-2.82922678012586e+00
12	15	13	14	2.18440000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	2.49055146598404e+02	-4.37209889807123e+00
13	16	14	15	1.88090000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	1.92666419453034e+02	-8.01324173499710e-01
14	17	15	16	2.61340000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	2.54674552350522e+02	8.61192560493596e-01
15	18	16	17	3.10920000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	3.08407234117349e+02	2.70484867250283e-01
16	19	17	18	4.20730000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	4.20571983707512e+02	1.25215675549128e-02
17	20	18	19	5.30530000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	5.30717054031688e+02	-1.17505804713147e-02
18	21	19	20	6.28750000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	6.25297555506977e+02	1.83536538690158e-01
19	22	20	21	5.96210000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	5.91705558999787e+02	2.52793646549658e-01
20	23	21	22	6.37560000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	6.38055415103527e+02	-2.58915617026882e-02
21	24	22	23	5.76470000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	5.91007382776825e+02	-8.30173638082510e-01
22	25	23	24	5.46270000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	5.33042262044035e+02	8.17088236666752e-01
23	26	24	25	6.16160000000000e+02	6.28318530717959e+01	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	6.09970572117212e+02	3.36531883124843e-01
